TABLENAME,DM_USERID,DM_SERVICEID,DM_TRANSACTIONID,DM_SERVERTIMESTAMP,DM_APPTIMESTAMP,DM_ACTIVITYTYPE,DM_CLASSKEY,PREIMAGE,POSTIMAGE
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::62da1349:175b77b618b:-29b6,2020-11-11:13:38:41:000082,2020-11-11:02:37:41:000694,MODIFY         ,:GSGPM:2001108055:BP0000121:1:1:518879,GSGPM|2001108055|BP0000121|1|1|518879|1|CR|635|AMNTSHAR|622|.01|USD|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|GRSS|656||662|JPM US SEL.EQ.PL.A PERF USD D.|DVCA - SGSS - LU - INCPYMNT|EUROCLEAR FRANCE|||111111111111111111111111111111111111111111111111111111|0|||675||DVCA|601||.01|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|LU0281482678||516||998|||||||||||||658|||||2231|||||||B|3081|||||||||||||100||||||||||||||||||||||||||||||1,GSGPM|2001108055|BP0000121|1|1|518879|1|CR|635|AMNTSHAR|622|.01|USD|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1|GRSS|656||662|JPM US SEL.EQ.PL.A PERF USD D.|DVCA - SGSS - LU - INCPYMNT|EUROCLEAR FRANCE|||111111111111111111111111111111111111111111111111111111|0|||675||DVCA|601||.01|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|LU0281482678||516||998|||||||||||||658|||||2231|||||||B|3081|||||||||||||100||||||||||||||||||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::62da1349:175b77b618b:-29b6,2020-11-11:13:38:41:000346,2020-11-11:02:37:41:000694,MODIFY         ,:GSGPM:2001108055:BP0051544:1:1:518879,GSGPM|2001108055|BP0051544|1|1|518879|1|CR|635|AMNTSHAR|622|.01|USD|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|GRSS|656||662|JPM US SEL.EQ.PL.A PERF USD D.|DVCA - SGSS - LU - INCPYMNT|MFEX MUTUAL FUNDS EXCHANGE|||111111111111111111111111111111111111111111111111111111|0|||675||DVCA|601||.01|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|LU0281482678||516||998|||||||||||||658|||||2231|||||||B|3081|||||||||||||100||||||||||||||||||||||||||||||1,GSGPM|2001108055|BP0051544|1|1|518879|1|CR|635|AMNTSHAR|622|.01|USD|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1|GRSS|656||662|JPM US SEL.EQ.PL.A PERF USD D.|DVCA - SGSS - LU - INCPYMNT|MFEX MUTUAL FUNDS EXCHANGE|||111111111111111111111111111111111111111111111111111111|0|||675||DVCA|601||.01|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|LU0281482678||516||998|||||||||||||658|||||2231|||||||B|3081|||||||||||||100||||||||||||||||||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::3d69ea2a:175b6181d2e:59f,2020-11-11:07:05:37:000354,2020-11-11:08:05:02:000273,MODIFY         ,:G:2001107919:BP0000222:1:1:73710,G|2001107919|BP0000222|1|1|73710|1|CR|635|AMNTSHAR|622|132.56|EUR||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1|GRSS|656||662|A PLUS EVOLUTION 11 A FCPI|LIQU - SGSS - FR - MAND|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||LIQU|601||132.56|1||CANOTAXR|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0011080308||516||998|||||||||||||658|||||2231|||||||E|3081|||||||||||||100||||||||||||||||||||||||||||||2,G|2001107919|BP0000222|1|1|73710|1|CR|635|AMNTSHAR|622|132.56|EUR||||||||||623|||||CSH|621|CANC|636|||STP|1|1|1|GRSS|656||662|A PLUS EVOLUTION 11 A FCPI|LIQU - SGSS - FR - MAND|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||LIQU|601||132.56|1||CANOTAXR|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0011080308||516||998|||||||||||||658|||||2231|||||||E|3081|||||||||||||100||||||||||||||||||||||||||||||3
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::3d69ea2a:175b6181d2e:59f,2020-11-11:07:05:37:000797,2020-11-11:08:05:02:000273,MODIFY         ,:GSGPM:2001107919:BP0000121:1:1:73710,GSGPM|2001107919|BP0000121|1|1|73710|1|CR|635|AMNTSHAR|622|132.56|EUR|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|GRSS|656||662|A PLUS EVOLUTION 11 A FCPI|LIQU - SGSS - FR - MAND|EUROCLEAR FRANCE|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||LIQU|601||132.56|1||CANOTAXR|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0011080308||516||998|||||||||||||658|||||2231|||||||E|3081|||||||||||||100||||||||||||||||||||||||||||||2,GSGPM|2001107919|BP0000121|1|1|73710|1|CR|635|AMNTSHAR|622|132.56|EUR|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1|GRSS|656||662|A PLUS EVOLUTION 11 A FCPI|LIQU - SGSS - FR - MAND|EUROCLEAR FRANCE|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||LIQU|601||132.56|1||CANOTAXR|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0011080308||516||998|||||||||||||658|||||2231|||||||E|3081|||||||||||||100||||||||||||||||||||||||||||||3
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::-431ba520:175b783bd0a:-7d72,2020-11-11:13:34:30:000647,2020-11-11:02:34:29:000573,MODIFY         ,:G:1900860081:BP0000222:1:1:90336,G|1900860081|BP0000222|1|1|90336|1|CR|635|AMNTSHAR|622|.1|USD||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1|GRSS|656||662|PERSHING SQUARE ACC.PUBLIC USD|DVCA - SGSS - GG - INCPYMNT|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.1|.1|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|GG00BPFJTF46||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||2,G|1900860081|BP0000222|1|1|90336|1|CR|635|AMNTSHAR|622|.1|USD||||||||||623|||||CSH|621|CANC|636|||STP|1|1|1|GRSS|656||662|PERSHING SQUARE ACC.PUBLIC USD|DVCA - SGSS - GG - INCPYMNT|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.1|.1|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|GG00BPFJTF46||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||3
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::62da1349:175b7cff1cb:3f48,2020-11-11:15:25:19:000112,2020-11-11:04:25:03:000041,MODIFY         ,:G:2001089898:BP0000222:2:1:61534,G|2001089898|BP0000222|2|1|61534|1|DR|635|AMNTSHAR|622|6.918|EUR||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1||656|PRPP|662|DEUTSCHE BANK AG|REDM - SGSS - GB - CHOS|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||PRPPE1CR|2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||2,G|2001089898|BP0000222|2|1|61534|1|DR|635|AMNTSHAR|622|6.918|EUR||||||||||623|||||CSH|621|CANC|636|||STP|1|1|1||656|PRPP|662|DEUTSCHE BANK AG|REDM - SGSS - GB - CHOS|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||PRPPE1CR|2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||3
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::62da1349:175b7cff1cb:3f48,2020-11-11:15:25:19:000126,2020-11-11:04:25:03:000041,MODIFY         ,:G:2001089898:BP0000222:2:2:897652,G|2001089898|BP0000222|2|2|897652||CR|101|AMNTSHAR|622||||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|0|ALLVAL|656||662|BARCLAYS BK PLC AAFF 1120|REDM - SGSS - GB - CHOS|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||1,G|2001089898|BP0000222|2|2|897652||CR|101|AMNTSHAR|622||||||||||||623|||||CSH|621|CANC|636|||STP|1|1|0|ALLVAL|656||662|BARCLAYS BK PLC AAFF 1120|REDM - SGSS - GB - CHOS|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::62da1349:175b7cff1cb:3f48,2020-11-11:15:25:19:000096,2020-11-11:04:25:03:000041,MODIFY         ,:G:2001089898:BP0000222:1:1:897652,G|2001089898|BP0000222|1|1|897652|1|CR|635|PERCPARV|622|||100||1000|||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1||656|OFFR|662|BARCLAYS BK PLC AAFF 1120|REDM - SGSS - GB - CHOS|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|XS2033408183||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||2,G|2001089898|BP0000222|1|1|897652|1|CR|635|PERCPARV|622|||100||1000|||||||623|||||CSH|621|CANC|636|||STP|1|1|1||656|OFFR|662|BARCLAYS BK PLC AAFF 1120|REDM - SGSS - GB - CHOS|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|XS2033408183||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||3
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::62da1349:175b7cff1cb:3f48,2020-11-11:15:25:19:000585,2020-11-11:04:25:03:000041,MODIFY         ,:GSGPM:2001089898:BP0000117:2:2:897652,GSGPM|2001089898|BP0000117|2|2|897652||CR|101|AMNTSHAR|622|||||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|0|ALLVAL|656||662|BARCLAYS BK PLC AAFF 1120|REDM - SGSS - GB - CHOS|CLEARSTREAM LUXEMBOURG|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||1,GSGPM|2001089898|BP0000117|2|2|897652||CR|101|AMNTSHAR|622|||||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|0|ALLVAL|656||662|BARCLAYS BK PLC AAFF 1120|REDM - SGSS - GB - CHOS|CLEARSTREAM LUXEMBOURG|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::62da1349:175b7cff1cb:3f48,2020-11-11:15:25:19:000559,2020-11-11:04:25:03:000041,MODIFY         ,:GSGPM:2001089898:BP0000117:1:1:897652,GSGPM|2001089898|BP0000117|1|1|897652|1|CR|635|PERCPARV|622|||100||1000||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1||656|OFFR|662|BARCLAYS BK PLC AAFF 1120|REDM - SGSS - GB - CHOS|CLEARSTREAM LUXEMBOURG|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|XS2033408183||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||2,GSGPM|2001089898|BP0000117|1|1|897652|1|CR|635|PERCPARV|622|||100||1000||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1||656|OFFR|662|BARCLAYS BK PLC AAFF 1120|REDM - SGSS - GB - CHOS|CLEARSTREAM LUXEMBOURG|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|XS2033408183||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||3
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::62da1349:175b7cff1cb:3f48,2020-11-11:15:25:19:000572,2020-11-11:04:25:03:000041,MODIFY         ,:GSGPM:2001089898:BP0000117:2:1:61534,GSGPM|2001089898|BP0000117|2|1|61534|1|DR|635|AMNTSHAR|622|6.918|EUR|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1||656|PRPP|662|DEUTSCHE BANK AG|REDM - SGSS - GB - CHOS|CLEARSTREAM LUXEMBOURG|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||PRPPE1CR|2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||2,GSGPM|2001089898|BP0000117|2|1|61534|1|DR|635|AMNTSHAR|622|6.918|EUR|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1||656|PRPP|662|DEUTSCHE BANK AG|REDM - SGSS - GB - CHOS|CLEARSTREAM LUXEMBOURG|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||PRPPE1CR|2231||||||||3081|||||||||||||100||||||||||||||||||||||||||||||3
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::42bee345:16e45a0ee98:-5e92,2019-11-07:11:34:24:000677,2019-11-07:12:34:22:000229,MODIFY         ,:GSGPM:1900853893:BP0000121:1:1:682064,GSGPM|1900853893|BP0000121|1|1|682064|1|CR|635|PERCPARV|622|||.1098889||109.8889||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|INTP|656||662|HSBC FRANCE AAFF 1125|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0013294345||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||3,GSGPM|1900853893|BP0000121|1|1|682064|1|CR|635|PERCPARV|622|||.1098889||109.8889||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1|INTP|656||662|HSBC FRANCE AAFF 1125|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0013294345||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||4
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-4445fc31:16e4585689e:3580,2019-11-07:11:48:44:000601,2019-11-07:12:48:25:000805,MODIFY         ,:GSGUK:1900826475:BP0031062:1:1:773655,"GSGUK|1900826475|BP0031062|1|1|773655|1|CR|635|PERCPARV|622|||1.4420547||14.420547||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|22|22|1|INTP|656||662|HAMBURG, FREIE UND 1,4500 1138|INTR - SGSS - DE - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|DE000A168502||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||1","GSGUK|1900826475|BP0031062|1|1|773655|1|CR|635|PERCPARV|622|||1.4420547||14.420547||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|22|22|1|INTP|656||662|HAMBURG, FREIE UND 1,4500 1138|INTR - SGSS - DE - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|DE000A168502||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||2"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-5ac71a5:16e457e6cac:c2c,2019-11-07:11:30:33:000193,2019-11-07:12:21:59:000809,MODIFY         ,:GSGPM:1900830238:BP0000121:1:1:865493,GSGPM|1900830238|BP0000121|1|1|865493|1|CR|635|PERCPARV|622|||100||1||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1||656|OFFR|662|ROQUET NCP PRE-CPTE   07112019|REDM - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|FR0125796567||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||5,GSGPM|1900830238|BP0000121|1|1|865493|1|CR|635|PERCPARV|622|||100||1||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1||656|OFFR|662|ROQUET NCP PRE-CPTE   07112019|REDM - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|FR0125796567||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||6
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::26972674:168c1feada7:-6ad1,2019-02-06:09:17:58:000059,2019-02-06:10:17:56:000593,MODIFY         ,:G:1800453966:BP0000222:1:1:88985,G|1800453966|BP0000222|1|1|88985|1|CR|635|AMNTSHAR|622|.488|GBP||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1|GRSS|656||662|BRITISH AMERICAN T|DVCA - SGSS - GB|SUPER BP|||1111111111111111111111111111111111111|0|||675||DVCA|601|.488|.488|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|GB0002875804||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,G|1800453966|BP0000222|1|1|88985|1|CR|635|AMNTSHAR|622|.488|GBP||||||||||623|||||CSH|621|CANC|636|||STP|1|1|1|GRSS|656||662|BRITISH AMERICAN T|DVCA - SGSS - GB|SUPER BP|||1111111111111111111111111111111111111|0|||675||DVCA|601|.488|.488|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|GB0002875804||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::26972674:168c1feada7:-6ad1,2019-02-06:09:17:59:000214,2019-02-06:10:17:56:000593,MODIFY         ,:GSGDE:1800453966:BP0031062:1:1:88985,GSGDE|1800453966|BP0031062|1|1|88985|1|CR|635|AMNTSHAR|622|.488|GBP|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|23|23|1|GRSS|656||662|BRITISH AMERICAN T|DVCA - SGSS - GB|GSSEOC|||1111111111111111111111111111111111111|0|||675||DVCA|601|.488|.488|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|GB0002875804||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,GSGDE|1800453966|BP0031062|1|1|88985|1|CR|635|AMNTSHAR|622|.488|GBP|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|23|23|1|GRSS|656||662|BRITISH AMERICAN T|DVCA - SGSS - GB|GSSEOC|||1111111111111111111111111111111111111|0|||675||DVCA|601|.488|.488|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|GB0002875804||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::26972674:168c1feada7:-6ad1,2019-02-06:09:18:00:000377,2019-02-06:10:17:56:000593,MODIFY         ,:GSGUK:1800453966:BP0031087:1:1:88985,GSGUK|1800453966|BP0031087|1|1|88985|1|CR|635|AMNTSHAR|622|.488|GBP|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|22|22|1|GRSS|656||662|BRITISH AMERICAN T|DVCA - SGSS - GB|GSSHUK|||1111111111111111111111111111111111111|0|||675||DVCA|601|.488|.488|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|GB0002875804||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,GSGUK|1800453966|BP0031087|1|1|88985|1|CR|635|AMNTSHAR|622|.488|GBP|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|22|22|1|GRSS|656||662|BRITISH AMERICAN T|DVCA - SGSS - GB|GSSHUK|||1111111111111111111111111111111111111|0|||675||DVCA|601|.488|.488|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|GB0002875804||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-5af41f81:16e49c456ee:-107d,2019-11-08:07:17:07:000201,2019-11-08:08:17:03:000741,MODIFY         ,:GSGDE:1900804883:BP0031006:1:1:654680,GSGDE|1900804883|BP0031006|1|1|654680|1|CR|635|PERCPARV|622|||.7689667||7.689667||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|23|23|1|INTP|656||662|GENERAL MOTORS CO. AAFF 0820|INTR - SGSS - US - INCPYMNT|GSSBBH|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|US37045VAM28||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|USD||3,GSGDE|1900804883|BP0031006|1|1|654680|1|CR|635|PERCPARV|622|||.7689667||7.689667||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|23|23|1|INTP|656||662|GENERAL MOTORS CO. AAFF 0820|INTR - SGSS - US - INCPYMNT|GSSBBH|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|US37045VAM28||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|USD||4
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-5301b197:16e5e901b2c:-14e3,2019-11-12:08:29:34:000669,2019-11-12:09:25:03:000430,MODIFY         ,:GSGPM:1900836901:BP0000121:1:1:885267,GSGPM|1900836901|BP0000121|1|1|885267|1|CR|635|PERCPARV|622|||100||1||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1||656|OFFR|662|ACOSS  NCP PRE-CPTE   12112019|REDM - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|FR0125871972||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||5,GSGPM|1900836901|BP0000121|1|1|885267|1|CR|635|PERCPARV|622|||100||1||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1||656|OFFR|662|ACOSS  NCP PRE-CPTE   12112019|REDM - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|FR0125871972||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||6
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::36b94709:16e5f6745a9:2932,2019-11-12:12:36:33:000518,2019-11-12:01:35:02:000275,MODIFY         ,:G:1900843143:BP0000222:1:1:831587,"G|1900843143|BP0000222|1|1|831587|1|CR|635|PERCPARV|622|||200||200000|||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1|INTP|656||662|BIOCARTIS GROUP NV 4,0000 0524|INTR - SGSS - BE - INCPYMNT|SUPER BP|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|BE0002651322||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||5","G|1900843143|BP0000222|1|1|831587|1|CR|635|PERCPARV|622|||200||200000|||||||623|||||CSH|621|CANC|636|||STP|1|1|1|INTP|656||662|BIOCARTIS GROUP NV 4,0000 0524|INTR - SGSS - BE - INCPYMNT|SUPER BP|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|BE0002651322||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||6"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-4536d46d:16e5e5584be:-471e,2019-11-12:06:55:25:000854,2019-11-12:07:53:37:000402,MODIFY         ,:GSGPM:1900850737:BP0000196:1:1:62697,GSGPM|1900850737|BP0000196|1|1|62697|1|CR|635|AMNTSHAR|622|.473|EUR|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|GRSS|656||662|NATURGY ENERGY GRP|DVCA - SGSS - ES - INCPYMNT|SOCIETE GENERALE SUC ESPAGNE|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.38313|.473|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||19||||||||ISIN|ES0116870314||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||12,GSGPM|1900850737|BP0000196|1|1|62697|1|CR|635|AMNTSHAR|622|.473|EUR|||||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1|GRSS|656||662|NATURGY ENERGY GRP|DVCA - SGSS - ES - INCPYMNT|SOCIETE GENERALE SUC ESPAGNE|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.38313|.473|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||19||||||||ISIN|ES0116870314||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||13
